NRG,0.5166666666666667
SBAC,0.5227272727272727
OXY,0.575
HRB,0.5204081632653061
LRCX,0.5121951219512195
BAC,0.5252525252525253
ISRG,0.5833333333333334
ESRX,0.5164835164835165
MDT,0.5189873417721519
GOOGL,0.5263157894736842
PNR,0.5526315789473685
AEE,0.5254237288135594
CSCO,0.5287356321839081
APH,0.5769230769230769
DUK,0.5
NFX,0.463768115942029
AEP,0.5393258426966292
HUM,0.5633802816901409
AVY,0.5252525252525253
LMT,0.5252525252525253
JWN,0.5384615384615384
BWA,0.5555555555555556
PSA,0.5921052631578947
GD,0.5376344086021505
GPS,0.5185185185185185
DISCK,0.4642857142857143
RRC,0.47540983606557374
GT,0.5
LUV,0.5526315789473685
HSY,0.5066666666666667
FRT,0.5342465753424658
CAT,0.0
MO,0.4810126582278481
TGT,0.525
VAR,0.5257731958762887
AMT,0.5862068965517241
NTRS,0.5263157894736842
EXC,0.5333333333333333
CI,0.375
PBCT,0.5465116279069767
KMI,0.5306122448979592
CBOE,0.5252525252525253
WBA,0.47619047619047616
AMAT,0.5252525252525253
GRMN,0.46875
CAG,0.5443037974683544
XL,0.49056603773584906
WAT,0.5416666666666666
WFC,0.5714285714285714
ARNC,0.5432098765432098
TJX,0.5
MRK,0.5662650602409639
CERN,0.5434782608695652
IP,0.5274725274725275
ECL,0.5161290322580645
HD,0.5252525252525253
TRV,0.5375
JNPR,0.5689655172413793
IDXX,0.5285714285714286
SPG,0.5692307692307692
NWL,0.5
EXR,0.5161290322580645
SWKS,0.47761194029850745
PPL,0.4868421052631579
CPB,0.6078431372549019
LEN,0.5434782608695652
AFL,0.5494505494505495
SLB,0.5217391304347826
KEY,0.5058823529411764
PG,0.5192307692307693
MNST,0.5
ANTM,0.6363636363636364
XOM,0.5625
ULTA,0.5256410256410257
CBG,0.5268817204301075
LNT,0.53125
GPC,0.5333333333333333
BK,0.5333333333333333
LUK,0.5070422535211268
AAP,0.5308641975308642
PWR,0.4857142857142857
COF,0.4492753623188406
CNP,0.5333333333333333
CELG,0.5128205128205128
CHK,0.5625
EQIX,0.5111111111111111
PCAR,0.5081967213114754
PAYX,0.4166666666666667
PX,0.5252525252525253
PFE,0.5252525252525253
BDX,0.5252525252525253
ALL,0.5294117647058824
HRL,0.5154639175257731
SCHW,0.5306122448979592
SWK,0.5252525252525253
LYB,0.5094339622641509
UDR,0.5365853658536586
XEL,0.5483870967741935
KMB,0.5526315789473685
TIF,0.5483870967741935
CHRW,0.5526315789473685
IPG,0.5357142857142857
DFS,0.5641025641025641
HCN,0.5806451612903226
CVS,0.5641025641025641
AVGO,0.5
DTE,0.5306122448979592
KR,0.5393258426966292
V,0.5454545454545454
HES,0.5232558139534884
STI,0.5208333333333334
EL,0.5252525252525253
JPM,0.5252525252525253
ALB,0.5252525252525253
SRE,0.5138888888888888
NDAQ,0.5384615384615384
HCA,0.5512820512820513
MYL,0.5056179775280899
WYN,0.3333333333333333
AXP,0.5
AES,0.5211267605633803
MLM,0.5119047619047619
GLW,0.5319148936170213
CVX,0.5692307692307692
ALXN,0.5060240963855421
KMX,0.4166666666666667
INCY,0.5319148936170213
ADM,0.5540540540540541
WU,0.49056603773584906
MAT,0.5252525252525253
VLO,0.0
WMB,0.576271186440678
EFX,0.4942528735632184
UNM,0.2222222222222222
CBS,0.5531914893617021
XYL,0.6
TDG,0.5507246376811594
DVA,0.5714285714285714
CMCSA,0.5119047619047619
SNI,0.625
CF,0.5384615384615384
SYY,0.5348837209302325
HAS,0.6923076923076923
UTX,0.46551724137931033
TPR,0.5217391304347826
CAH,0.5466666666666666
ESS,0.5316455696202531
IR,0.524390243902439
COO,0.5263157894736842
PHM,0.5769230769230769
MOS,0.5434782608695652
MMC,0.5306122448979592
A,0.5252525252525253
PEG,0.46153846153846156
GWW,0.47368421052631576
HBI,0.4939759036144578
AMZN,0.5204081632653061
VRSK,0.53125
AMGN,0.5116279069767442
APD,0.6
SRCL,0.5217391304347826
XLNX,0.5252525252525253
PM,0.5483870967741935
PKI,0.5208333333333334
DRE,0.5324675324675324
CNC,0.5517241379310345
ANSS,0.5789473684210527
MET,0.45652173913043476
MAA,0.5641025641025641
NEM,0.5263157894736842
TMK,0.2857142857142857
FTI,0.5111111111111111
HSIC,0.4788732394366197
PCG,0.5308641975308642
BA,0.0
NOV,0.5542168674698795
MGM,0.5217391304347826
CTSH,0.5
MAS,0.5252525252525253
MDLZ,0.5522388059701493
WEC,0.5257731958762887
MON,0.64
KIM,0.5416666666666666
MCD,0.5454545454545454
MTD,0.5252525252525253
LKQ,0.4444444444444444
CINF,0.5625
IBM,0.5294117647058824
CMS,0.5154639175257731
NVDA,0.5252525252525253
TSS,0.45454545454545453
ABT,0.5108695652173914
DISH,0.5081967213114754
FIS,0.625
EBAY,0.4883720930232558
MPC,0.5121951219512195
SLG,0.5254237288135594
VRSN,0.0
CA,0.5217391304347826
GILD,0.5079365079365079
MS,0.5
CB,0.5111111111111111
TXN,0.0
NCLH,0.5
ADP,0.5714285714285714
APA,0.5217391304347826
FLR,0.5365853658536586
YUM,0.5
F,0.4861111111111111
ITW,0.5252525252525253
PNW,0.52
TAP,0.5208333333333334
EW,0.5079365079365079
ETFC,0.46808510638297873
VTR,0.5396825396825397
UAL,0.5471698113207547
HST,0.4594594594594595
RL,0.49206349206349204
COP,0.5106382978723404
DGX,0.5054945054945055
CLX,0.5625
DOV,0.42857142857142855
NEE,0.5280898876404494
CTAS,0.3333333333333333
CTXS,0.5616438356164384
AMP,0.0
FE,0.5344827586206896
OMC,0.4897959183673469
KSU,0.5168539325842697
BRK.B,0.0
DPS,0.5285714285714286
QCOM,0.5172413793103449
DG,0.5306122448979592
ZION,0.5
AGN,0.5256410256410257
